tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,tripduration_datetime
241,2020-03-10 07:58:04.1220,2020-03-10 08:02:05.8970,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,42438,Subscriber,1977,1,1970-01-01 04:01:00
288,2020-03-10 07:58:39.9680,2020-03-10 08:03:28.2040,3267,Morris Canal,40.7124188237569,-74.03852552175522,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42580,Subscriber,1958,1,1970-01-01 04:48:00
264,2020-03-10 07:58:40.7670,2020-03-10 08:03:05.5200,3194,McGinley Square,40.7253399253558,-74.06762212514877,3195,Sip Ave,40.73089709786179,-74.06391263008118,42282,Subscriber,1984,2,1970-01-01 04:24:00
502,2020-03-10 07:59:39.9370,2020-03-10 08:08:01.9640,3268,Lafayette Park,40.71346382669195,-74.06285852193832,3185,City Hall,40.7177325,-74.043845,42281,Subscriber,1982,1,1970-01-01 08:22:00
207,2020-03-10 07:59:53.9530,2020-03-10 08:03:21.2530,3187,Warren St,40.7211236,-74.03805095,3186,Grove St PATH,40.71958611647166,-74.04311746358871,42519,Subscriber,1975,1,1970-01-01 03:27:00
267,2020-03-10 08:00:04.4280,2020-03-10 08:04:31.7490,3194,McGinley Square,40.7253399253558,-74.06762212514877,3195,Sip Ave,40.73089709786179,-74.06391263008118,42595,Subscriber,1995,1,1970-01-01 04:27:00
458,2020-03-10 08:00:21.0900,2020-03-10 08:07:59.8860,3268,Lafayette Park,40.71346382669195,-74.06285852193832,3185,City Hall,40.7177325,-74.043845,42555,Customer,1969,0,1970-01-01 07:38:00
143,2020-03-10 08:00:23.0400,2020-03-10 08:02:46.3450,3213,Van Vorst Park,40.71848892,-74.047726625,3186,Grove St PATH,40.71958611647166,-74.04311746358871,42360,Subscriber,1991,1,1970-01-01 02:23:00
96,2020-03-10 08:00:52.6510,2020-03-10 08:02:29.0770,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3184,Paulus Hook,40.7141454,-74.0335519,42189,Subscriber,1975,1,1970-01-01 01:36:00
265,2020-03-10 08:02:12.0300,2020-03-10 08:06:37.6890,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,3203,Hamilton Park,40.727595966,-74.044247311,42442,Subscriber,1979,1,1970-01-01 04:25:00
226,2020-03-10 08:03:00.1230,2020-03-10 08:06:46.8990,3279,Dixon Mills,40.721630142638354,-74.04996782541275,3186,Grove St PATH,40.71958611647166,-74.04311746358871,42287,Subscriber,1984,2,1970-01-01 03:46:00
605,2020-03-10 08:03:08.7560,2020-03-10 08:13:14.2220,3213,Van Vorst Park,40.71848892,-74.047726625,3202,Newport PATH,40.7272235,-74.0337589,42402,Subscriber,1957,1,1970-01-01 10:05:00
797,2020-03-10 08:03:52.9730,2020-03-10 08:17:10.5130,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131607,3639,Harborside,40.7192517,-74.034234,42212,Customer,1979,1,1970-01-01 13:17:00
743,2020-03-10 08:04:06.8970,2020-03-10 08:16:30.7930,3192,Liberty Light Rail,40.7112423,-74.0557013,3184,Paulus Hook,40.7141454,-74.0335519,42440,Subscriber,1967,1,1970-01-01 12:23:00
232,2020-03-10 08:04:43.4260,2020-03-10 08:08:35.7910,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,3211,Newark Ave,40.72152515,-74.046304543,42215,Subscriber,1984,1,1970-01-01 03:52:00
352,2020-03-10 08:05:05.9470,2020-03-10 08:10:58.0380,3679,Bergen Ave,40.722103786686034,-74.07145500183105,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42339,Subscriber,1969,2,1970-01-01 05:52:00
652,2020-03-10 08:05:11.3180,2020-03-10 08:16:03.3940,3195,Sip Ave,40.73089709786179,-74.06391263008118,3196,Riverview Park,40.7443187,-74.0439909,42148,Subscriber,1977,1,1970-01-01 10:52:00
656,2020-03-10 08:05:12.6120,2020-03-10 08:16:09.0130,3210,Pershing Field,40.742677141,-74.051788633,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,42140,Subscriber,1997,0,1970-01-01 10:56:00
1093,2020-03-10 08:05:18.4670,2020-03-10 08:23:31.8000,3640,Journal Square,40.73367,-74.0625,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42296,Subscriber,1983,1,1970-01-01 18:13:00
500,2020-03-10 08:05:31.8600,2020-03-10 08:13:52.8430,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,3639,Harborside,40.7192517,-74.034234,42318,Customer,1993,1,1970-01-01 08:20:00
205,2020-03-10 08:05:34.2430,2020-03-10 08:08:59.7610,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.04311746358871,42601,Subscriber,1970,1,1970-01-01 03:25:00
370,2020-03-10 08:05:34.8340,2020-03-10 08:11:45.3750,3203,Hamilton Park,40.727595966,-74.044247311,3202,Newport PATH,40.7272235,-74.0337589,42611,Subscriber,1980,1,1970-01-01 06:10:00
167,2020-03-10 08:06:31.8550,2020-03-10 08:09:18.8690,3209,Brunswick St,40.7241765,-74.0506564,3211,Newark Ave,40.72152515,-74.046304543,42470,Subscriber,1995,2,1970-01-01 02:47:00
268,2020-03-10 08:06:44.5440,2020-03-10 08:11:12.7630,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,3273,Manila & 1st,40.72165072487999,-74.04288411140442,42433,Subscriber,1986,1,1970-01-01 04:28:00
412,2020-03-10 08:07:00.8700,2020-03-10 08:13:52.9960,3192,Liberty Light Rail,40.7112423,-74.0557013,3185,City Hall,40.7177325,-74.043845,42494,Subscriber,1987,1,1970-01-01 06:52:00
126,2020-03-10 08:07:12.1810,2020-03-10 08:09:19.1140,3639,Harborside,40.7192517,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42429,Subscriber,1988,2,1970-01-01 02:06:00
972,2020-03-10 08:07:23.2810,2020-03-10 08:23:35.6980,3193,Lincoln Park,40.7246050998869,-74.07840594649315,3213,Van Vorst Park,40.71848892,-74.047726625,42418,Subscriber,1975,1,1970-01-01 16:12:00
100,2020-03-10 08:08:43.4970,2020-03-10 08:10:24.3590,3638,Washington St,40.7242941,-74.0354826,3202,Newport PATH,40.7272235,-74.0337589,42238,Subscriber,1987,1,1970-01-01 01:40:00
388,2020-03-10 08:09:03.8230,2020-03-10 08:15:31.9300,3267,Morris Canal,40.7124188237569,-74.03852552175522,3186,Grove St PATH,40.71958611647166,-74.04311746358871,42493,Subscriber,1983,1,1970-01-01 06:28:00
287,2020-03-10 08:09:04.9020,2020-03-10 08:13:52.8010,3639,Harborside,40.7192517,-74.034234,3202,Newport PATH,40.7272235,-74.0337589,42311,Subscriber,1992,1,1970-01-01 04:47:00
410,2020-03-10 08:09:12.0820,2020-03-10 08:16:02.7760,3202,Newport PATH,40.7272235,-74.0337589,3187,Warren St,40.7211236,-74.03805095,42356,Subscriber,1992,2,1970-01-01 06:50:00
903,2020-03-10 08:09:41.3200,2020-03-10 08:24:44.3950,3196,Riverview Park,40.7443187,-74.0439909,3275,Columbus Drive,40.71835519823214,-74.03891444206238,42142,Customer,1996,1,1970-01-01 15:03:00
207,2020-03-10 08:10:21.7190,2020-03-10 08:13:49.0640,3194,McGinley Square,40.7253399253558,-74.06762212514877,3195,Sip Ave,40.73089709786179,-74.06391263008118,42599,Subscriber,1966,1,1970-01-01 03:27:00
1167,2020-03-10 08:10:42.5290,2020-03-10 08:30:10.0340,3209,Brunswick St,40.7241765,-74.0506564,3209,Brunswick St,40.7241765,-74.0506564,42195,Subscriber,1974,1,1970-01-01 19:27:00
397,2020-03-10 08:10:55.4570,2020-03-10 08:17:33.0130,3192,Liberty Light Rail,40.7112423,-74.0557013,3185,City Hall,40.7177325,-74.043845,42261,Subscriber,1979,1,1970-01-01 06:37:00
285,2020-03-10 08:11:01.6220,2020-03-10 08:15:46.7740,3639,Harborside,40.7192517,-74.034234,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,42516,Subscriber,1987,1,1970-01-01 04:45:00
993,2020-03-10 08:11:06.6700,2020-03-10 08:27:40.5950,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3199,Newport Pkwy,40.7287448,-74.0321082,42155,Subscriber,1984,1,1970-01-01 16:33:00
1242,2020-03-10 08:11:15.6950,2020-03-10 08:31:58.4260,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,3186,Grove St PATH,40.71958611647166,-74.04311746358871,42563,Subscriber,1982,2,1970-01-01 20:42:00
342,2020-03-10 08:11:22.8220,2020-03-10 08:17:05.6000,3483,Montgomery St,40.71942,-74.05099,3203,Hamilton Park,40.727595966,-74.044247311,42171,Subscriber,1968,0,1970-01-01 05:42:00
306,2020-03-10 08:11:33.2660,2020-03-10 08:16:39.8780,3267,Morris Canal,40.7124188237569,-74.03852552175522,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42363,Subscriber,1994,1,1970-01-01 05:06:00
397,2020-03-10 08:11:36.1040,2020-03-10 08:18:13.4030,3210,Pershing Field,40.742677141,-74.051788633,3640,Journal Square,40.73367,-74.0625,40063,Subscriber,1977,1,1970-01-01 06:37:00
142,2020-03-10 08:11:36.9440,2020-03-10 08:13:59.7350,3213,Van Vorst Park,40.71848892,-74.047726625,3186,Grove St PATH,40.71958611647166,-74.04311746358871,42520,Subscriber,1984,1,1970-01-01 02:22:00
332,2020-03-10 08:11:38.7810,2020-03-10 08:17:11.7670,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,3186,Grove St PATH,40.71958611647166,-74.04311746358871,42389,Subscriber,1988,1,1970-01-01 05:32:00
161,2020-03-10 08:12:53.1240,2020-03-10 08:15:35.0930,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3273,Manila & 1st,40.72165072487999,-74.04288411140442,42274,Subscriber,1960,1,1970-01-01 02:41:00
162,2020-03-10 08:13:07.4780,2020-03-10 08:15:49.5330,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42500,Subscriber,1980,1,1970-01-01 02:42:00
372,2020-03-10 08:13:33.4180,2020-03-10 08:19:46.0640,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42203,Subscriber,1976,1,1970-01-01 06:12:00
423,2020-03-10 08:14:27.3390,2020-03-10 08:21:30.7930,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3211,Newark Ave,40.72152515,-74.046304543,42250,Subscriber,1987,1,1970-01-01 07:03:00
571,2020-03-10 08:14:59.4210,2020-03-10 08:24:30.5400,3280,Astor Place,40.71928220070702,-74.07126188278198,3195,Sip Ave,40.73089709786179,-74.06391263008118,42476,Subscriber,1983,1,1970-01-01 09:31:00
176,2020-03-10 08:15:51.4110,2020-03-10 08:18:47.6640,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3186,Grove St PATH,40.71958611647166,-74.04311746358871,42579,Subscriber,1982,1,1970-01-01 02:56:00
254,2020-03-10 08:16:27.9730,2020-03-10 08:20:42.8450,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3184,Paulus Hook,40.7141454,-74.0335519,42109,Subscriber,1982,1,1970-01-01 04:14:00
423,2020-03-10 08:17:45.6840,2020-03-10 08:24:49.4110,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3186,Grove St PATH,40.71958611647166,-74.04311746358871,42126,Subscriber,1986,1,1970-01-01 07:03:00
279,2020-03-10 08:18:08.6830,2020-03-10 08:22:48.5070,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,3186,Grove St PATH,40.71958611647166,-74.04311746358871,38231,Subscriber,1984,1,1970-01-01 04:39:00
797,2020-03-10 08:18:33.7750,2020-03-10 08:31:51.1830,3280,Astor Place,40.71928220070702,-74.07126188278198,3184,Paulus Hook,40.7141454,-74.0335519,42584,Subscriber,1984,1,1970-01-01 13:17:00
248,2020-03-10 08:18:39.5290,2020-03-10 08:22:48.2370,3194,McGinley Square,40.7253399253558,-74.06762212514877,3195,Sip Ave,40.73089709786179,-74.06391263008118,42544,Subscriber,1989,1,1970-01-01 04:08:00
166,2020-03-10 08:18:46.4750,2020-03-10 08:21:32.8660,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3273,Manila & 1st,40.72165072487999,-74.04288411140442,42320,Subscriber,1982,1,1970-01-01 02:46:00
408,2020-03-10 08:18:54.6880,2020-03-10 08:25:43.1810,3203,Hamilton Park,40.727595966,-74.044247311,3199,Newport Pkwy,40.7287448,-74.0321082,42463,Subscriber,1956,2,1970-01-01 06:48:00
580,2020-03-10 08:19:14.0550,2020-03-10 08:28:54.8450,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958611647166,-74.04311746358871,42571,Subscriber,1968,1,1970-01-01 09:40:00
1078,2020-03-10 08:19:43.3610,2020-03-10 08:37:42.2610,3212,Christ Hospital,40.734785818,-74.050443636,3194,McGinley Square,40.7253399253558,-74.06762212514877,42327,Subscriber,1966,2,1970-01-01 17:58:00
734,2020-03-10 08:20:12.1950,2020-03-10 08:32:26.4880,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,3681,Grand St,40.71517767732029,-74.03768330812454,42178,Subscriber,1977,2,1970-01-01 12:14:00
937,2020-03-10 08:20:16.0510,2020-03-10 08:35:54.0030,3212,Christ Hospital,40.734785818,-74.050443636,3640,Journal Square,40.73367,-74.0625,42242,Subscriber,1982,2,1970-01-01 15:37:00
275,2020-03-10 08:20:57.1440,2020-03-10 08:25:32.3450,3681,Grand St,40.71517767732029,-74.03768330812454,3186,Grove St PATH,40.71958611647166,-74.04311746358871,42359,Subscriber,1990,1,1970-01-01 04:35:00
920,2020-03-10 08:20:57.9260,2020-03-10 08:36:18.5130,3201,Dey St,40.737711,-74.066921,3275,Columbus Drive,40.71835519823214,-74.03891444206238,42338,Subscriber,1973,1,1970-01-01 15:20:00
424,2020-03-10 08:21:14.6080,2020-03-10 08:28:18.8770,3192,Liberty Light Rail,40.7112423,-74.0557013,3185,City Hall,40.7177325,-74.043845,42576,Subscriber,1991,2,1970-01-01 07:04:00
184,2020-03-10 08:22:05.9740,2020-03-10 08:25:10.2370,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3214,Essex Light Rail,40.7127742,-74.0364857,21648,Subscriber,1994,1,1970-01-01 03:04:00
381,2020-03-10 08:22:16.8000,2020-03-10 08:28:38.5610,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.73089709786179,-74.06391263008118,42350,Subscriber,1991,1,1970-01-01 06:21:00
90,2020-03-10 08:22:34.5960,2020-03-10 08:24:04.6890,3638,Washington St,40.7242941,-74.0354826,3202,Newport PATH,40.7272235,-74.0337589,42230,Subscriber,1983,2,1970-01-01 01:30:00
269,2020-03-10 08:22:44.2130,2020-03-10 08:27:14.0670,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3186,Grove St PATH,40.71958611647166,-74.04311746358871,42536,Subscriber,1987,1,1970-01-01 04:29:00
640,2020-03-10 08:23:26.8340,2020-03-10 08:34:07.1000,3203,Hamilton Park,40.727595966,-74.044247311,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42315,Subscriber,1976,1,1970-01-01 10:40:00
281,2020-03-10 08:23:30.6780,2020-03-10 08:28:11.8850,3203,Hamilton Park,40.727595966,-74.044247311,3187,Warren St,40.7211236,-74.03805095,42171,Subscriber,1978,1,1970-01-01 04:41:00
390,2020-03-10 08:23:50.8950,2020-03-10 08:30:21.2160,3192,Liberty Light Rail,40.7112423,-74.0557013,3185,City Hall,40.7177325,-74.043845,42177,Subscriber,1988,2,1970-01-01 06:30:00
171,2020-03-10 08:24:11.1920,2020-03-10 08:27:03.0820,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3185,City Hall,40.7177325,-74.043845,42335,Subscriber,1983,1,1970-01-01 02:51:00
170,2020-03-10 08:24:13.9180,2020-03-10 08:27:04.7180,3213,Van Vorst Park,40.71848892,-74.047726625,3186,Grove St PATH,40.71958611647166,-74.04311746358871,42508,Subscriber,1959,2,1970-01-01 02:50:00
153,2020-03-10 08:24:20.1890,2020-03-10 08:26:53.2090,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.04311746358871,42168,Subscriber,1987,2,1970-01-01 02:33:00
469,2020-03-10 08:24:35.4570,2020-03-10 08:32:24.5350,3639,Harborside,40.7192517,-74.034234,3199,Newport Pkwy,40.7287448,-74.0321082,42318,Customer,1969,0,1970-01-01 07:49:00
505,2020-03-10 08:24:36.3940,2020-03-10 08:33:01.9590,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3202,Newport PATH,40.7272235,-74.0337589,42468,Subscriber,1987,2,1970-01-01 08:25:00
460,2020-03-10 08:25:15.3870,2020-03-10 08:32:56.0790,3280,Astor Place,40.71928220070702,-74.07126188278198,3195,Sip Ave,40.73089709786179,-74.06391263008118,42198,Subscriber,1986,2,1970-01-01 07:40:00
251,2020-03-10 08:25:27.9020,2020-03-10 08:29:39.8630,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,3186,Grove St PATH,40.71958611647166,-74.04311746358871,42218,Subscriber,1975,1,1970-01-01 04:11:00
431,2020-03-10 08:25:38.7790,2020-03-10 08:32:50.5360,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131607,3202,Newport PATH,40.7272235,-74.0337589,42383,Subscriber,1994,1,1970-01-01 07:11:00
214,2020-03-10 08:26:22.3700,2020-03-10 08:29:56.9070,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.04311746358871,42516,Subscriber,1981,1,1970-01-01 03:34:00
261,2020-03-10 08:26:28.5030,2020-03-10 08:30:50.3340,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746358871,42349,Subscriber,1980,2,1970-01-01 04:21:00
184,2020-03-10 08:26:34.7000,2020-03-10 08:29:39.0780,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3214,Essex Light Rail,40.7127742,-74.0364857,42139,Subscriber,1981,1,1970-01-01 03:04:00
293,2020-03-10 08:26:56.9420,2020-03-10 08:31:50.1410,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,3273,Manila & 1st,40.72165072487999,-74.04288411140442,42140,Subscriber,1988,2,1970-01-01 04:53:00
342,2020-03-10 08:27:13.0290,2020-03-10 08:32:55.4420,3677,Glenwood Ave,40.72755146730012,-74.07106071710587,3195,Sip Ave,40.73089709786179,-74.06391263008118,42464,Customer,1989,1,1970-01-01 05:42:00
158,2020-03-10 08:27:22.0620,2020-03-10 08:30:01.0570,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3638,Washington St,40.7242941,-74.0354826,42634,Subscriber,1988,1,1970-01-01 02:38:00
305,2020-03-10 08:27:51.6820,2020-03-10 08:32:57.0430,3679,Bergen Ave,40.722103786686034,-74.07145500183105,3195,Sip Ave,40.73089709786179,-74.06391263008118,42504,Subscriber,1995,1,1970-01-01 05:05:00
355,2020-03-10 08:27:56.2050,2020-03-10 08:33:52.1920,3211,Newark Ave,40.72152515,-74.046304543,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42470,Subscriber,1987,1,1970-01-01 05:55:00
785,2020-03-10 08:28:00.9430,2020-03-10 08:41:06.6470,3192,Liberty Light Rail,40.7112423,-74.0557013,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42154,Subscriber,1989,1,1970-01-01 13:05:00
346,2020-03-10 08:28:10.7500,2020-03-10 08:33:57.2620,3206,Hilltop,40.7311689,-74.0575736,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42492,Subscriber,1976,2,1970-01-01 05:46:00
3597,2020-03-10 08:28:23.1870,2020-03-10 09:28:20.3420,3193,Lincoln Park,40.7246050998869,-74.07840594649315,3184,Paulus Hook,40.7141454,-74.0335519,42435,Customer,1969,0,1970-01-03 11:57:00
117,2020-03-10 08:28:34.8890,2020-03-10 08:30:32.3230,3639,Harborside,40.7192517,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42521,Subscriber,1991,1,1970-01-01 01:57:00
108,2020-03-10 08:29:44.1460,2020-03-10 08:31:32.7850,3639,Harborside,40.7192517,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42444,Subscriber,1963,1,1970-01-01 01:48:00
290,2020-03-10 08:29:47.5910,2020-03-10 08:34:38.0350,3203,Hamilton Park,40.727595966,-74.044247311,3273,Manila & 1st,40.72165072487999,-74.04288411140442,42150,Subscriber,1989,1,1970-01-01 04:50:00
202,2020-03-10 08:30:12.3640,2020-03-10 08:33:34.8390,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,3211,Newark Ave,40.72152515,-74.046304543,42377,Subscriber,1983,2,1970-01-01 03:22:00
179,2020-03-10 08:30:32.1170,2020-03-10 08:33:31.8830,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3273,Manila & 1st,40.72165072487999,-74.04288411140442,42518,Subscriber,1973,1,1970-01-01 02:59:00
469,2020-03-10 08:31:14.9550,2020-03-10 08:39:04.0170,3280,Astor Place,40.71928220070702,-74.07126188278198,3195,Sip Ave,40.73089709786179,-74.06391263008118,42130,Subscriber,1987,1,1970-01-01 07:49:00
296,2020-03-10 08:31:36.4950,2020-03-10 08:36:33.0420,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,3273,Manila & 1st,40.72165072487999,-74.04288411140442,42113,Subscriber,1981,2,1970-01-01 04:56:00
95,2020-03-10 08:31:36.8840,2020-03-10 08:33:12.4990,3213,Van Vorst Park,40.71848892,-74.047726625,3185,City Hall,40.7177325,-74.043845,42418,Subscriber,1988,1,1970-01-01 01:35:00
319,2020-03-10 08:31:44.6010,2020-03-10 08:37:03.8290,3212,Christ Hospital,40.734785818,-74.050443636,3640,Journal Square,40.73367,-74.0625,42259,Subscriber,1957,1,1970-01-01 05:19:00
1000,2020-03-10 08:31:46.7250,2020-03-10 08:48:27.0620,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3679,Bergen Ave,40.722103786686034,-74.07145500183105,42516,Subscriber,1975,1,1970-01-01 16:40:00
286,2020-03-10 08:32:01.7960,2020-03-10 08:36:48.6380,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,3273,Manila & 1st,40.72165072487999,-74.04288411140442,42603,Subscriber,1987,1,1970-01-01 04:46:00
200,2020-03-10 08:32:32.3290,2020-03-10 08:35:52.9190,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,3211,Newark Ave,40.72152515,-74.046304543,42187,Subscriber,1989,1,1970-01-01 03:20:00
319,2020-03-10 08:32:45.1600,2020-03-10 08:38:04.7380,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,3186,Grove St PATH,40.71958611647166,-74.04311746358871,42566,Subscriber,1980,2,1970-01-01 05:19:00
160,2020-03-10 08:32:56.2790,2020-03-10 08:35:36.7680,3209,Brunswick St,40.7241765,-74.0506564,3211,Newark Ave,40.72152515,-74.046304543,42382,Subscriber,1990,1,1970-01-01 02:40:00
198,2020-03-10 08:33:19.2810,2020-03-10 08:36:38.1780,3279,Dixon Mills,40.721630142638354,-74.04996782541275,3186,Grove St PATH,40.71958611647166,-74.04311746358871,42112,Subscriber,1982,2,1970-01-01 03:18:00
488,2020-03-10 08:33:47.7770,2020-03-10 08:41:56.7570,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,3185,City Hall,40.7177325,-74.043845,42328,Subscriber,1982,1,1970-01-01 08:08:00
794,2020-03-10 08:33:58.3700,2020-03-10 08:47:13.1540,3281,Leonard Gordon Park,40.74590996631558,-74.0572714805603,3202,Newport PATH,40.7272235,-74.0337589,42582,Subscriber,1985,1,1970-01-01 13:14:00
439,2020-03-10 08:34:06.1360,2020-03-10 08:41:25.9300,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131607,3202,Newport PATH,40.7272235,-74.0337589,42419,Subscriber,1994,1,1970-01-01 07:19:00
171,2020-03-10 08:34:13.6470,2020-03-10 08:37:05.5640,3211,Newark Ave,40.72152515,-74.046304543,3279,Dixon Mills,40.721630142638354,-74.04996782541275,42250,Subscriber,1984,1,1970-01-01 02:51:00
401,2020-03-10 08:34:20.0830,2020-03-10 08:41:02.0180,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,3275,Columbus Drive,40.71835519823214,-74.03891444206238,42520,Subscriber,1985,1,1970-01-01 06:41:00
191,2020-03-10 08:34:25.5100,2020-03-10 08:37:36.6000,3214,Essex Light Rail,40.7127742,-74.0364857,3639,Harborside,40.7192517,-74.034234,42535,Customer,1991,1,1970-01-01 03:11:00
124,2020-03-10 08:34:30.4220,2020-03-10 08:36:34.4720,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3185,City Hall,40.7177325,-74.043845,42342,Subscriber,1985,1,1970-01-01 02:04:00
471,2020-03-10 08:34:37.9270,2020-03-10 08:42:29.8010,3203,Hamilton Park,40.727595966,-74.044247311,3275,Columbus Drive,40.71835519823214,-74.03891444206238,42477,Subscriber,1987,1,1970-01-01 07:51:00
647,2020-03-10 08:35:13.6580,2020-03-10 08:46:00.7780,3192,Liberty Light Rail,40.7112423,-74.0557013,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42124,Subscriber,1985,1,1970-01-01 10:47:00
295,2020-03-10 08:35:37.2280,2020-03-10 08:40:32.4050,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,3273,Manila & 1st,40.72165072487999,-74.04288411140442,42579,Subscriber,1976,1,1970-01-01 04:55:00
378,2020-03-10 08:36:39.4180,2020-03-10 08:42:58.4020,3199,Newport Pkwy,40.7287448,-74.0321082,3639,Harborside,40.7192517,-74.034234,42258,Subscriber,1992,1,1970-01-01 06:18:00
242,2020-03-10 08:36:43.4300,2020-03-10 08:40:46.3220,3194,McGinley Square,40.7253399253558,-74.06762212514877,3195,Sip Ave,40.73089709786179,-74.06391263008118,42319,Subscriber,1996,2,1970-01-01 04:02:00
259,2020-03-10 08:37:05.5530,2020-03-10 08:41:24.6720,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3681,Grand St,40.71517767732029,-74.03768330812454,42112,Subscriber,1980,1,1970-01-01 04:19:00
254,2020-03-10 08:37:39.9790,2020-03-10 08:41:54.9220,3209,Brunswick St,40.7241765,-74.0506564,3273,Manila & 1st,40.72165072487999,-74.04288411140442,42572,Subscriber,1977,1,1970-01-01 04:14:00
363,2020-03-10 08:37:50.3370,2020-03-10 08:43:54.0070,3639,Harborside,40.7192517,-74.034234,3199,Newport Pkwy,40.7287448,-74.0321082,42467,Subscriber,1994,1,1970-01-01 06:03:00
751,2020-03-10 08:38:08.9850,2020-03-10 08:50:40.3410,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,3186,Grove St PATH,40.71958611647166,-74.04311746358871,42422,Subscriber,1982,1,1970-01-01 12:31:00
358,2020-03-10 08:38:14.9530,2020-03-10 08:44:13.1700,3203,Hamilton Park,40.727595966,-74.044247311,3483,Montgomery St,40.71942,-74.05099,42165,Subscriber,1968,0,1970-01-01 05:58:00
646,2020-03-10 08:38:29.0990,2020-03-10 08:49:15.2290,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3202,Newport PATH,40.7272235,-74.0337589,42541,Subscriber,1985,1,1970-01-01 10:46:00
269,2020-03-10 08:38:40.7560,2020-03-10 08:43:10.0550,3639,Harborside,40.7192517,-74.034234,3202,Newport PATH,40.7272235,-74.0337589,42273,Subscriber,1996,2,1970-01-01 04:29:00
